probes,q_value
222364_at,0.784905021242907
222550_at,0.784905021242907
222954_at,0.784905021242907
224807_at,0.784905021242907
226632_at,0.784905021242907
227949_at,0.784905021242907
228424_at,0.784905021242907
228599_at,0.784905021242907
228843_at,0.784905021242907
228973_at,0.784905021242907
229004_at,0.784905021242907
230607_at,0.784905021242907
231766_s_at,0.784905021242907
232022_at,0.784905021242907
232673_at,0.784905021242907
232996_at,0.784905021242907
233618_at,0.784905021242907
234071_at,0.784905021242907
234124_at,0.784905021242907
234342_at,0.784905021242907
234400_at,0.784905021242907
234887_at,0.784905021242907
234922_s_at,0.784905021242907
235784_at,0.784905021242907
236933_at,0.784905021242907
237139_at,0.784905021242907
237292_at,0.784905021242907
238402_s_at,0.784905021242907
238522_at,0.784905021242907
238726_at,0.784905021242907
238805_at,0.784905021242907
239062_at,0.784905021242907
240596_at,0.784905021242907
240728_at,0.784905021242907
243106_at,0.784905021242907
244016_at,0.784905021242907
244444_at,0.784905021242907
1555151_s_at,0.7849094837181221
215291_at,0.7849094837181221
218328_at,0.7849094837181221
218522_s_at,0.7849094837181221
219222_at,0.7849094837181221
225341_at,0.7849094837181221
229617_x_at,0.7849094837181221
235728_at,0.7849094837181221
239051_at,0.7849094837181221
239576_at,0.7849094837181221
244725_at,0.7849094837181221
1555792_a_at,0.7849488385363007
1558601_at,0.7849488385363007
206366_x_at,0.7849488385363007
1562613_at,0.7849957755955167
216607_s_at,0.7849957755955167
1569925_at,0.7850641900880687
1559038_at,0.7850998708585183
1564796_at,0.7850998708585183
210737_at,0.7850998708585183
233212_at,0.7850998708585183
234272_at,0.7850998708585183
237197_at,0.7850998708585183
241438_at,0.7850998708585183
1569852_at,0.7851276099921893
208804_s_at,0.7851276099921893
227387_at,0.7851276099921893
226218_at,0.7851303868795191
1560108_at,0.7854886286665002
221461_at,0.7854886286665002
1555375_at,0.7854895811947417
1556414_at,0.7854895811947417
1558486_at,0.7854895811947417
1562942_at,0.7854895811947417
1569140_at,0.7854895811947417
201700_at,0.7854895811947417
205419_at,0.7854895811947417
205484_at,0.7854895811947417
209297_at,0.7854895811947417
214666_x_at,0.7854895811947417
214797_s_at,0.7854895811947417
215337_at,0.7854895811947417
217115_at,0.7854895811947417
217245_at,0.7854895811947417
218485_s_at,0.7854895811947417
219712_s_at,0.7854895811947417
222430_s_at,0.7854895811947417
223116_at,0.7854895811947417
227574_at,0.7854895811947417
228452_at,0.7854895811947417
229487_at,0.7854895811947417
230487_at,0.7854895811947417
231303_at,0.7854895811947417
232009_at,0.7854895811947417
233916_at,0.7854895811947417
234691_at,0.7854895811947417
237741_at,0.7854895811947417
240775_at,0.7854895811947417
241609_at,0.7854895811947417
242547_at,0.7854895811947417
243891_at,0.7854895811947417
1552332_at,0.7855810850924966
230355_at,0.7855810850924966
240059_at,0.7855810850924966
226588_at,0.7858703102610407
231086_at,0.7858703102610407
1561860_at,0.7860038112220731
205498_at,0.7860038112220731
218133_s_at,0.7860038112220731
228825_at,0.7860038112220731
219610_at,0.7863134451789068
206419_at,0.7864693284115651
202283_at,0.7865760831220372
214760_at,0.7865760831220372
218949_s_at,0.7865760831220372
244500_s_at,0.7865760831220372
210684_s_at,0.7866000990599221
1556740_at,0.7867305243857677
1559603_at,0.7867305243857677
1560618_at,0.7867305243857677
1561540_at,0.7867305243857677
1563478_at,0.7867305243857677
1567611_at,0.7867305243857677
1569061_at,0.7867305243857677
202035_s_at,0.7867305243857677
202789_at,0.7867305243857677
208295_x_at,0.7867305243857677
212831_at,0.7867305243857677
215342_s_at,0.7867305243857677
217863_at,0.7867305243857677
224246_at,0.7867305243857677
224940_s_at,0.7867305243857677
227236_at,0.7867305243857677
239416_at,0.7867305243857677
240485_at,0.7867305243857677
241115_at,0.7867305243857677
244409_at,0.7867305243857677
41113_at,0.7867305243857677
222402_at,0.786998042344771
1553299_at,0.7870337420448328
1554690_a_at,0.7870337420448328
1555127_at,0.7870337420448328
1556288_at,0.7870337420448328
1562776_at,0.7870337420448328
1567045_at,0.7870337420448328
201678_s_at,0.7870337420448328
201731_s_at,0.7870337420448328
201886_at,0.7870337420448328
202399_s_at,0.7870337420448328
202949_s_at,0.7870337420448328
203421_at,0.7870337420448328
204689_at,0.7870337420448328
205369_x_at,0.7870337420448328
205423_at,0.7870337420448328
206416_at,0.7870337420448328
207270_x_at,0.7870337420448328
212535_at,0.7870337420448328
214232_at,0.7870337420448328
214995_s_at,0.7870337420448328
217427_s_at,0.7870337420448328
218810_at,0.7870337420448328
221100_at,0.7870337420448328
221514_at,0.7870337420448328
224595_at,0.7870337420448328
226819_at,0.7870337420448328
228585_at,0.7870337420448328
229122_x_at,0.7870337420448328
230823_at,0.7870337420448328
231742_at,0.7870337420448328
235408_x_at,0.7870337420448328
235542_at,0.7870337420448328
236782_at,0.7870337420448328
241230_at,0.7870337420448328
242443_at,0.7870337420448328
1559814_at,0.7870441084103491
1560337_at,0.7870441084103491
1561112_at,0.7870441084103491
1570410_at,0.7870441084103491
201027_s_at,0.7870441084103491
201308_s_at,0.7870441084103491
201638_s_at,0.7870441084103491
201975_at,0.7870441084103491
202148_s_at,0.7870441084103491
202719_s_at,0.7870441084103491
202828_s_at,0.7870441084103491
204154_at,0.7870441084103491
204376_at,0.7870441084103491
204548_at,0.7870441084103491
205365_at,0.7870441084103491
206452_x_at,0.7870441084103491
207072_at,0.7870441084103491
207786_at,0.7870441084103491
207977_s_at,0.7870441084103491
208815_x_at,0.7870441084103491
209450_at,0.7870441084103491
210295_at,0.7870441084103491
210939_s_at,0.7870441084103491
212141_at,0.7870441084103491
212659_s_at,0.7870441084103491
214099_s_at,0.7870441084103491
214301_s_at,0.7870441084103491
218546_at,0.7870441084103491
218623_at,0.7870441084103491
219031_s_at,0.7870441084103491
219424_at,0.7870441084103491
219473_at,0.7870441084103491
220464_at,0.7870441084103491
221683_s_at,0.7870441084103491
221931_s_at,0.7870441084103491
223535_at,0.7870441084103491
224271_x_at,0.7870441084103491
226020_s_at,0.7870441084103491
226960_at,0.7870441084103491
228648_at,0.7870441084103491
229972_at,0.7870441084103491
231259_s_at,0.7870441084103491
231455_at,0.7870441084103491
233026_s_at,0.7870441084103491
233398_at,0.7870441084103491
233545_at,0.7870441084103491
236938_at,0.7870441084103491
239645_at,0.7870441084103491
239776_at,0.7870441084103491
239821_at,0.7870441084103491
241312_at,0.7870441084103491
241707_at,0.7870441084103491
242242_at,0.7870441084103491
242839_at,0.7870441084103491
243270_at,0.7870441084103491
219210_s_at,0.7871296250833616
204134_at,0.7872782168154829
211650_x_at,0.7872782168154829
214370_at,0.7872782168154829
221501_x_at,0.7873007964561041
225570_at,0.787504198889258
243845_at,0.787504198889258
208947_s_at,0.7876450553774451
210262_at,0.7876450553774451
215155_at,0.7876450553774451
223318_s_at,0.7876450553774451
242612_at,0.7876450553774451
47608_at,0.7876450553774451
1562727_at,0.7876577435764733
202149_at,0.7876577435764733
207193_at,0.7876577435764733
212963_at,0.7876577435764733
218047_at,0.7876577435764733
233563_s_at,0.7876577435764733
234063_at,0.7876577435764733
234787_at,0.7876577435764733
242476_at,0.7876577435764733
207158_at,0.787673663857345
1552809_at,0.7878799193264778
205806_at,0.7879349655348717
1552279_a_at,0.7879423109153144
1553139_s_at,0.7879423109153144
1560094_at,0.7879423109153144
1562712_at,0.7879423109153144
1565635_at,0.7879423109153144
1566038_at,0.7879423109153144
1567679_at,0.7879423109153144
1570261_at,0.7879423109153144
201875_s_at,0.7879423109153144
202654_x_at,0.7879423109153144
203777_s_at,0.7879423109153144
205091_x_at,0.7879423109153144
205356_at,0.7879423109153144
205492_s_at,0.7879423109153144
206117_at,0.7879423109153144
206778_at,0.7879423109153144
206937_at,0.7879423109153144
207337_at,0.7879423109153144
207719_x_at,0.7879423109153144
207943_x_at,0.7879423109153144
209631_s_at,0.7879423109153144
209947_at,0.7879423109153144
210268_at,0.7879423109153144
210642_at,0.7879423109153144
212901_s_at,0.7879423109153144
216933_x_at,0.7879423109153144
217406_at,0.7879423109153144
217546_at,0.7879423109153144
219608_s_at,0.7879423109153144
219687_at,0.7879423109153144
220219_s_at,0.7879423109153144
220241_at,0.7879423109153144
221226_s_at,0.7879423109153144
221532_s_at,0.7879423109153144
221569_at,0.7879423109153144
222267_at,0.7879423109153144
222501_s_at,0.7879423109153144
222749_at,0.7879423109153144
224034_at,0.7879423109153144
224582_s_at,0.7879423109153144
225454_at,0.7879423109153144
228483_s_at,0.7879423109153144
228572_at,0.7879423109153144
229467_at,0.7879423109153144
230155_x_at,0.7879423109153144
230723_at,0.7879423109153144
232366_at,0.7879423109153144
232583_at,0.7879423109153144
233042_at,0.7879423109153144
233151_s_at,0.7879423109153144
234065_at,0.7879423109153144
234313_at,0.7879423109153144
234918_at,0.7879423109153144
235160_at,0.7879423109153144
236427_at,0.7879423109153144
237164_at,0.7879423109153144
237440_at,0.7879423109153144
237633_at,0.7879423109153144
237899_at,0.7879423109153144
239253_at,0.7879423109153144
239932_at,0.7879423109153144
240506_at,0.7879423109153144
240907_at,0.7879423109153144
241036_at,0.7879423109153144
241248_at,0.7879423109153144
241912_at,0.7879423109153144
242507_at,0.7879423109153144
242805_at,0.7879423109153144
243765_at,0.7879423109153144
244290_at,0.7879423109153144
201381_x_at,0.7881067347222364
206115_at,0.7881067347222364
214338_at,0.7881067347222364
214439_x_at,0.7881067347222364
215840_at,0.7881067347222364
221675_s_at,0.7881067347222364
225753_at,0.7881067347222364
226214_at,0.7881067347222364
228074_at,0.7881067347222364
234158_at,0.7881067347222364
240064_at,0.7881067347222364
240651_at,0.7881067347222364
241763_s_at,0.7881067347222364
243003_at,0.7881067347222364
243048_at,0.7881067347222364
1565149_at,0.78832280629290985
1565880_at,0.78832280629290985
1566482_at,0.78832280629290985
201078_at,0.78832280629290985
204687_at,0.7883758036211915
AFFX-M27830_3_at,0.7883758036211915
1558830_at,0.7884767856978577
201752_s_at,0.7884767856978577
222804_x_at,0.7884767856978577
223594_at,0.7884767856978577
224998_at,0.7884767856978577
231081_at,0.7884767856978577
232363_at,0.7884767856978577
240265_at,0.7884767856978577
240850_at,0.7884767856978577
241787_at,0.7884767856978577
244881_at,0.7884767856978577
215583_at,0.7887083983229448
226130_at,0.7887083983229448
229111_at,0.7887083983229448
204737_s_at,0.7888277079217305
204918_s_at,0.7888277079217305
219202_at,0.7888277079217305
221831_at,0.7888277079217305
225489_at,0.7888277079217305
226341_at,0.7888277079217305
226718_at,0.7888277079217305
231780_at,0.7888277079217305
232109_at,0.7888277079217305
232883_at,0.7888277079217305
1566957_at,0.7888326424710328
221017_s_at,0.7888326424710328
224402_s_at,0.7889833418763732
238066_at,0.78907557013349094
244145_at,0.7891516848677051
1555913_at,0.7891964302551345
208823_s_at,0.7891964302551345
208937_s_at,0.7891964302551345
220377_at,0.7891964302551345
221447_s_at,0.7891964302551345
223181_at,0.7891964302551345
223209_s_at,0.7891964302551345
225311_at,0.7891964302551345
240237_at,0.7891964302551345
226986_at,0.7892364210974906
200799_at,0.7892833321539341
222801_s_at,0.7892833321539341
225562_at,0.7892833321539341
210178_x_at,0.7893018688544944
237964_at,0.7893018688544944
204629_at,0.789386459599574
209122_at,0.789386459599574
210310_s_at,0.789386459599574
228249_at,0.789386459599574
218032_at,0.7895695185442541
230342_at,0.7896269011072397
224065_at,0.7896927943834249
204456_s_at,0.7897719346314301
206324_s_at,0.7897719346314301
210502_s_at,0.7897719346314301
225068_at,0.7897719346314301
227780_s_at,0.7897739408335916
1555298_a_at,0.7897822424543712
1570253_a_at,0.7897822424543712
240817_at,0.7897822424543712
1557984_s_at,0.7898268904378566
202467_s_at,0.7901391564273574
205792_at,0.7901391564273574
211463_at,0.7901391564273574
213490_s_at,0.7902190490848571
219855_at,0.7902190490848571
207647_at,0.7902675448912893
219762_s_at,0.7902675448912893
243059_at,0.7902675448912893
1554299_at,0.7902923252388815
204470_at,0.7902923252388815
214746_s_at,0.7902923252388815
209949_at,0.7906679048745068
1554341_a_at,0.7906848718031674
232392_at,0.7908267861232562
209973_at,0.7908570093127789
200890_s_at,0.7909217060597354
217563_at,0.7912084685113664
206265_s_at,0.7914196768621763
210061_at,0.7914196768621763
217256_x_at,0.7914196768621763
218444_at,0.7914196768621763
222744_s_at,0.7914196768621763
233443_at,0.7914196768621763
244498_x_at,0.7914196768621763
205393_s_at,0.7915847853480131
206785_s_at,0.7915847853480131
211378_x_at,0.7915847853480131
237970_at,0.7915847853480131
1565806_at,0.791667376035268
208387_s_at,0.791667376035268
208924_at,0.791667376035268
226088_at,0.791667376035268
232532_at,0.791667376035268
237420_at,0.7917070585001565
1556163_a_at,0.791813835223539
226278_at,0.791813835223539
1554486_a_at,0.7918243009254468
203411_s_at,0.7918243009254468
206197_at,0.7918243009254468
210270_at,0.7918243009254468
210801_at,0.7918243009254468
213472_at,0.7918243009254468
214970_s_at,0.7918243009254468
215169_at,0.7918243009254468
217158_at,0.7918243009254468
222367_at,0.7918243009254468
224027_at,0.7918243009254468
236396_at,0.7918243009254468
1552301_a_at,0.79195162409555
1560735_s_at,0.79195162409555
201250_s_at,0.79195162409555
202279_at,0.79195162409555
219393_s_at,0.79195162409555
230675_at,0.79195162409555
230795_at,0.79195162409555
240972_at,0.79195162409555
244422_at,0.79195162409555
224475_at,0.7920800136161003
1560391_at,0.7921232103563117
205964_at,0.7923344665995493
213957_s_at,0.7923344665995493
227676_at,0.7924324981464098
213130_at,0.7925768836030569
207007_at,0.7926054637586281
210078_s_at,0.7926054637586281
216086_at,0.7926054637586281
226275_at,0.7926054637586281
233768_at,0.7926054637586281
236061_at,0.7926054637586281
1566267_at,0.7926742202069085
219281_at,0.7926742202069085
228983_at,0.7926742202069085
232889_at,0.7926742202069085
1552814_a_at,0.7927684182141544
1553218_a_at,0.7927684182141544
1553934_at,0.7927684182141544
1555129_at,0.7927684182141544
1555233_at,0.7927684182141544
1555787_at,0.7927684182141544
1556212_x_at,0.7927684182141544
1556725_a_at,0.7927684182141544
1558163_at,0.7927684182141544
1558167_a_at,0.7927684182141544
1559021_at,0.7927684182141544
1560240_at,0.7927684182141544
1560241_at,0.7927684182141544
1560562_a_at,0.7927684182141544
1560803_at,0.7927684182141544
1561155_at,0.7927684182141544
1561699_a_at,0.7927684182141544
1562630_at,0.7927684182141544
1562689_at,0.7927684182141544
1563512_at,0.7927684182141544
1563794_s_at,0.7927684182141544
1563961_at,0.7927684182141544
1564031_a_at,0.7927684182141544
1564107_at,0.7927684182141544
1566766_a_at,0.7927684182141544
1567248_at,0.7927684182141544
1569362_at,0.7927684182141544
1569503_at,0.7927684182141544
1570162_at,0.7927684182141544
1861_at,0.7927684182141544
200646_s_at,0.7927684182141544
200677_at,0.7927684182141544
201018_at,0.7927684182141544
201406_at,0.7927684182141544
201619_at,0.7927684182141544
201754_at,0.7927684182141544
202452_at,0.7927684182141544
202566_s_at,0.7927684182141544
202778_s_at,0.7927684182141544
203075_at,0.7927684182141544
203202_at,0.7927684182141544
203767_s_at,0.7927684182141544
203912_s_at,0.7927684182141544
203958_s_at,0.7927684182141544
204065_at,0.7927684182141544
204783_at,0.7927684182141544
204844_at,0.7927684182141544
205633_s_at,0.7927684182141544
205696_s_at,0.7927684182141544
205702_at,0.7927684182141544
205763_s_at,0.7927684182141544
206004_at,0.7927684182141544
206389_s_at,0.7927684182141544
207491_at,0.7927684182141544
208177_at,0.7927684182141544
208180_s_at,0.7927684182141544
209038_s_at,0.7927684182141544
209080_x_at,0.7927684182141544
209532_at,0.7927684182141544
209623_at,0.7927684182141544
209861_s_at,0.7927684182141544
210168_at,0.7927684182141544
210180_s_at,0.7927684182141544
210316_at,0.7927684182141544
210625_s_at,0.7927684182141544
210788_s_at,0.7927684182141544
211109_at,0.7927684182141544
211154_at,0.7927684182141544
211562_s_at,0.7927684182141544
211721_s_at,0.7927684182141544
211950_at,0.7927684182141544
212001_at,0.7927684182141544
212062_at,0.7927684182141544
212375_at,0.7927684182141544
212715_s_at,0.7927684182141544
213034_at,0.7927684182141544
213338_at,0.7927684182141544
214160_at,0.7927684182141544
214567_s_at,0.7927684182141544
215797_at,0.7927684182141544
216224_s_at,0.7927684182141544
216374_at,0.7927684182141544
216625_at,0.7927684182141544
216704_at,0.7927684182141544
216916_s_at,0.7927684182141544
217216_x_at,0.7927684182141544
217469_at,0.7927684182141544
217890_s_at,0.7927684182141544
218141_at,0.7927684182141544
218345_at,0.7927684182141544
218363_at,0.7927684182141544
218744_s_at,0.7927684182141544
219519_s_at,0.7927684182141544
219674_s_at,0.7927684182141544
219739_at,0.7927684182141544
219868_s_at,0.7927684182141544
219903_s_at,0.7927684182141544
220054_at,0.7927684182141544
220056_at,0.7927684182141544
220059_at,0.7927684182141544
220281_at,0.7927684182141544
220425_x_at,0.7927684182141544
220532_s_at,0.7927684182141544
220933_s_at,0.7927684182141544
221844_x_at,0.7927684182141544
221944_at,0.7927684182141544
222115_x_at,0.7927684182141544
222152_at,0.7927684182141544
222205_x_at,0.7927684182141544
222437_s_at,0.7927684182141544
222620_s_at,0.7927684182141544
222763_s_at,0.7927684182141544
222830_at,0.7927684182141544
223125_s_at,0.7927684182141544
223334_at,0.7927684182141544
223449_at,0.7927684182141544
223890_at,0.7927684182141544
225089_at,0.7927684182141544
226387_at,0.7927684182141544
226784_at,0.7927684182141544
227223_at,0.7927684182141544
227248_at,0.7927684182141544
227556_at,0.7927684182141544
227797_x_at,0.7927684182141544
228296_at,0.7927684182141544
228430_at,0.7927684182141544
228768_at,0.7927684182141544
228800_x_at,0.7927684182141544
228852_at,0.7927684182141544
229078_s_at,0.7927684182141544
229271_x_at,0.7927684182141544
229471_s_at,0.7927684182141544
229712_at,0.7927684182141544
229822_at,0.7927684182141544
229844_at,0.7927684182141544
230067_at,0.7927684182141544
230486_at,0.7927684182141544
230593_at,0.7927684182141544
230628_at,0.7927684182141544
231002_s_at,0.7927684182141544
231058_at,0.7927684182141544
231207_at,0.7927684182141544
231352_at,0.7927684182141544
231401_s_at,0.7927684182141544
231519_at,0.7927684182141544
231531_at,0.7927684182141544
231856_at,0.7927684182141544
231918_s_at,0.7927684182141544
231988_x_at,0.7927684182141544
232115_at,0.7927684182141544
232314_at,0.7927684182141544
232386_at,0.7927684182141544
232458_at,0.7927684182141544
233361_at,0.7927684182141544
233588_x_at,0.7927684182141544
233959_at,0.7927684182141544
234558_at,0.7927684182141544
234725_s_at,0.7927684182141544
234843_s_at,0.7927684182141544
235147_at,0.7927684182141544
235641_at,0.7927684182141544
236885_at,0.7927684182141544
237071_at,0.7927684182141544
237082_at,0.7927684182141544
237907_at,0.7927684182141544
238051_x_at,0.7927684182141544
238406_x_at,0.7927684182141544
238624_at,0.7927684182141544
238673_at,0.7927684182141544
239432_at,0.7927684182141544
239815_at,0.7927684182141544
239943_x_at,0.7927684182141544
239973_at,0.7927684182141544
240057_at,0.7927684182141544
240820_at,0.7927684182141544
241068_at,0.7927684182141544
241242_at,0.7927684182141544
241646_s_at,0.7927684182141544
241770_x_at,0.7927684182141544
241819_at,0.7927684182141544
241963_at,0.7927684182141544
242062_at,0.7927684182141544
242402_x_at,0.7927684182141544
242534_at,0.7927684182141544
242592_at,0.7927684182141544
242835_s_at,0.7927684182141544
243426_at,0.7927684182141544
243457_s_at,0.7927684182141544
244078_at,0.7927684182141544
244483_at,0.7927684182141544
244650_at,0.7927684182141544
35776_at,0.7927684182141544
65884_at,0.7927684182141544
233477_at,0.7927911588477113
1558101_at,0.7928677537123431
1556584_at,0.7929489843093801
1560380_at,0.7929489843093801
201837_s_at,0.7929489843093801
211301_at,0.7929489843093801
212559_at,0.7929489843093801
213692_s_at,0.7929489843093801
222266_at,0.7929489843093801
223795_at,0.7929489843093801
229261_at,0.7929489843093801
241892_at,0.7929489843093801
242657_at,0.7929489843093801
243415_at,0.7929489843093801
244504_x_at,0.7929489843093801
206224_at,0.7930365739081036
224265_s_at,0.7930365739081036
240216_at,0.7930365739081036
1554565_x_at,0.7930791950837728
1554631_at,0.7930791950837728
1556402_at,0.7930791950837728
1557050_at,0.7930791950837728
1557060_at,0.7930791950837728
1557713_at,0.7930791950837728
1559018_at,0.7930791950837728
1559298_a_at,0.7930791950837728
1561705_at,0.7930791950837728
1566852_at,0.7930791950837728
1566999_at,0.7930791950837728
1570176_at,0.7930791950837728
200958_s_at,0.7930791950837728
201060_x_at,0.7930791950837728
203197_s_at,0.7930791950837728
203507_at,0.7930791950837728
203691_at,0.7930791950837728
204476_s_at,0.7930791950837728
205720_at,0.7930791950837728
206511_s_at,0.7930791950837728
206751_s_at,0.7930791950837728
207353_s_at,0.7930791950837728
208075_s_at,0.7930791950837728
210539_at,0.7930791950837728
210841_s_at,0.7930791950837728
212743_at,0.7930791950837728
212777_at,0.7930791950837728
212779_at,0.7930791950837728
213205_s_at,0.7930791950837728
214066_x_at,0.7930791950837728
214340_at,0.7930791950837728
215173_at,0.7930791950837728
215920_s_at,0.7930791950837728
216823_at,0.7930791950837728
217498_at,0.7930791950837728
217919_s_at,0.7930791950837728
218486_at,0.7930791950837728
219695_at,0.7930791950837728
220073_s_at,0.7930791950837728
220911_s_at,0.7930791950837728
221001_at,0.7930791950837728
221482_s_at,0.7930791950837728
221582_at,0.7930791950837728
223179_at,0.7930791950837728
223528_s_at,0.7930791950837728
224495_at,0.7930791950837728
225439_at,0.7930791950837728
227892_at,0.7930791950837728
228767_at,0.7930791950837728
230570_at,0.7930791950837728
232028_at,0.7930791950837728
232834_at,0.7930791950837728
233369_at,0.7930791950837728
233753_at,0.7930791950837728
234112_at,0.7930791950837728
234477_at,0.7930791950837728
234491_s_at,0.7930791950837728
234910_at,0.7930791950837728
234985_at,0.7930791950837728
236067_at,0.7930791950837728
236529_at,0.7930791950837728
238069_at,0.7930791950837728
238340_at,0.7930791950837728
239345_at,0.7930791950837728
239657_x_at,0.7930791950837728
239666_at,0.7930791950837728
240183_at,0.7930791950837728
240230_s_at,0.7930791950837728
240394_at,0.7930791950837728
240569_at,0.7930791950837728
240636_at,0.7930791950837728
240698_s_at,0.7930791950837728
241619_at,0.7930791950837728
241818_at,0.7930791950837728
243196_s_at,0.7930791950837728
243627_at,0.7930791950837728
244755_at,0.7930791950837728
AFFX-DapX-M_at,0.7930791950837728
215527_at,0.7931111382101507
215726_s_at,0.7931111382101507
219287_at,0.7931111382101507
1557718_at,0.7931287517087472
1558612_a_at,0.7931287517087472
1559028_at,0.7931287517087472
1560013_at,0.7931287517087472
1564336_at,0.7931287517087472
1569642_at,0.7931287517087472
200750_s_at,0.7931287517087472
201006_at,0.7931287517087472
201864_at,0.7931287517087472
202545_at,0.7931287517087472
202901_x_at,0.7931287517087472
203032_s_at,0.7931287517087472
205505_at,0.7931287517087472
205538_at,0.7931287517087472
205636_at,0.7931287517087472
206739_at,0.7931287517087472
208304_at,0.7931287517087472
209426_s_at,0.7931287517087472
209497_s_at,0.7931287517087472
210705_s_at,0.7931287517087472
212738_at,0.7931287517087472
213056_at,0.7931287517087472
213405_at,0.7931287517087472
214045_at,0.7931287517087472
214913_at,0.7931287517087472
215207_x_at,0.7931287517087472
217915_s_at,0.7931287517087472
219847_at,0.7931287517087472
219914_at,0.7931287517087472
220634_at,0.7931287517087472
223404_s_at,0.7931287517087472
224262_at,0.7931287517087472
228590_at,0.7931287517087472
229017_s_at,0.7931287517087472
229048_at,0.7931287517087472
230057_at,0.7931287517087472
230500_at,0.7931287517087472
231813_s_at,0.7931287517087472
233500_x_at,0.7931287517087472
235071_at,0.7931287517087472
235719_at,0.7931287517087472
235742_at,0.7931287517087472
237229_at,0.7931287517087472
237284_at,0.7931287517087472
241664_x_at,0.7931287517087472
34697_at,0.7931287517087472
1552713_a_at,0.7933240238196793
205722_s_at,0.7933240238196793
1555798_at,0.793465966400719
214980_at,0.7935161099359794
236961_at,0.7936017451060056
1567055_at,0.793615428623448
240650_at,0.793615428623448
1562499_at,0.7940036930754307
222270_at,0.7940036930754307
209024_s_at,0.7942092271270437
1553843_at,0.7944978154138126
1561856_at,0.7944978154138126
219526_at,0.7944978154138126
240793_at,0.7944978154138126
242354_at,0.7944978154138126
243683_at,0.7944978154138126
216672_s_at,0.7945420116038346
1552425_a_at,0.7947616187008041
1552609_s_at,0.7947616187008041
1554348_s_at,0.7947616187008041
1554721_a_at,0.7947616187008041
1556183_at,0.7947616187008041
1557841_at,0.7947616187008041
1560762_at,0.7947616187008041
1561960_at,0.7947616187008041
1563809_a_at,0.7947616187008041
1570121_at,0.7947616187008041
203144_s_at,0.7947616187008041
204312_x_at,0.7947616187008041
204821_at,0.7947616187008041
206225_at,0.7947616187008041
206476_s_at,0.7947616187008041
206555_s_at,0.7947616187008041
207541_s_at,0.7947616187008041
207578_s_at,0.7947616187008041
209030_s_at,0.7947616187008041
209171_at,0.7947616187008041
209424_s_at,0.7947616187008041
209491_s_at,0.7947616187008041
213488_at,0.7947616187008041
213947_s_at,0.7947616187008041
214865_at,0.7947616187008041
214954_at,0.7947616187008041
215804_at,0.7947616187008041
216983_s_at,0.7947616187008041
217595_at,0.7947616187008041
219042_at,0.7947616187008041
221259_s_at,0.7947616187008041
222718_at,0.7947616187008041
223362_s_at,0.7947616187008041
223757_at,0.7947616187008041
224370_s_at,0.7947616187008041
224525_s_at,0.7947616187008041
225441_x_at,0.7947616187008041
226008_at,0.7947616187008041
227476_at,0.7947616187008041
228151_at,0.7947616187008041
228370_at,0.7947616187008041
230681_at,0.7947616187008041
232919_at,0.7947616187008041
233408_at,0.7947616187008041
234734_s_at,0.7947616187008041
235395_at,0.7947616187008041
235401_s_at,0.7947616187008041
236343_at,0.7947616187008041
237223_at,0.7947616187008041
237433_at,0.7947616187008041
241354_at,0.7947616187008041
243640_x_at,0.7947616187008041
244585_at,0.7947616187008041
244695_at,0.7947616187008041
1552481_s_at,0.7948685470933724
1558527_at,0.7948685470933724
1773_at,0.7948685470933724
201045_s_at,0.7948685470933724
212574_x_at,0.7948824872588511
244880_at,0.7948824872588511
1554901_at,0.7949496611669454
219139_s_at,0.7949496611669454
241837_at,0.7949496611669454
1555702_a_at,0.7951557513562253
1561170_at,0.7951557513562253
217975_at,0.7951557513562253
232743_at,0.7951557513562253
1560747_at,0.7951801099346967
1562267_s_at,0.7951801099346967
200089_s_at,0.7951801099346967
205378_s_at,0.7951801099346967
207364_at,0.7951801099346967
225088_at,0.7951801099346967
230294_at,0.7951801099346967
238299_at,0.7951801099346967
1553713_a_at,0.7952221336961431
219857_at,0.7952221336961431
233121_at,0.7952221336961431
243168_at,0.7952221336961431
201600_at,0.7954363950146476
204930_s_at,0.7954363950146476
212398_at,0.7954363950146476
220593_s_at,0.7954363950146476
239010_at,0.7954363950146476
240529_at,0.7954363950146476
243682_at,0.7954363950146476
217588_at,0.7955150755795737
223247_at,0.7955150755795737
1570571_at,0.79556945200304
1558076_at,0.7956611892795417
1566580_at,0.7956611892795417
203080_s_at,0.7956611892795417
205040_at,0.7956611892795417
205364_at,0.7956611892795417
206107_at,0.7956611892795417
206775_at,0.7956611892795417
207165_at,0.7956611892795417
209155_s_at,0.7956611892795417
211284_s_at,0.7956611892795417
213006_at,0.7956611892795417
213905_x_at,0.7956611892795417
214881_s_at,0.7956611892795417
217641_at,0.7956611892795417
226646_at,0.7956611892795417
227168_at,0.7956611892795417
228057_at,0.7956611892795417
230748_at,0.7956611892795417
230848_s_at,0.7956611892795417
242903_at,0.7956611892795417
1556824_at,0.7956993759601461
200877_at,0.7956993759601461
239524_at,0.7956993759601461
240118_at,0.7956993759601461
210242_x_at,0.7957234493906541
222037_at,0.7957234493906541
222741_s_at,0.7957234493906541
226018_at,0.7957234493906541
1569403_at,0.7957895751755458
202389_s_at,0.7957895751755458
215113_s_at,0.7957895751755458
240368_at,0.7957895751755458
